ID,Data Campionamento,Totalizzato (m3),Componenti nucleo,STAZIONE,TEMPERATURA MINIMA,TEMPERATURA MASSIMA,UMIDITA MINIMA,UMIDITA MASSIMA,PRECIPITAZIONI (mm),VENTO m/s,DIREZIONE
324060,23/08/23 17:00,634.857,8,MANTOVA CAMPO CANOA,37.8,40.8,35,49,0,0.8,293
324060,23/08/23 18:00,634.87,8,MANTOVA CAMPO CANOA,38.7,39.8,34,41,0,1.1,315
324060,23/08/23 19:00,634.895,8,MANTOVA CAMPO CANOA,37.3,38.8,38,43,0,1.4,113
324060,23/08/23 20:00,634.916,8,MANTOVA CAMPO CANOA,34.9,38.4,37,53,0,1.3,135
324060,23/08/23 21:00,634.923,8,MANTOVA CAMPO CANOA,33,37.1,43,52,0,0.2,0
324060,23/08/23 22:00,635.081,8,MANTOVA CAMPO CANOA,32.6,33.6,46,57,0,0.2,135
324060,23/08/23 23:00,635.104,8,MANTOVA CAMPO CANOA,30,32.7,51,65,0,0.1,45
324060,24/08/23 00:00,635.143,8,MANTOVA CAMPO CANOA,29.5,30,59,67,0,0.2,45
324060,24/08/23 01:00,635.154,8,MANTOVA CAMPO CANOA,29.2,30,51,59,0,0.1,68
324060,24/08/23 02:00,635.19,8,MANTOVA CAMPO CANOA,28.4,29.3,54,61,0,0.2,90
324060,24/08/23 03:00,635.19,8,MANTOVA CAMPO CANOA,26.7,28.4,61,72,0,0,45
324060,24/08/23 04:00,635.196,8,MANTOVA CAMPO CANOA,26.4,26.8,69,75,0,0.1,45
324060,24/08/23 05:00,635.205,8,MANTOVA CAMPO CANOA,25.9,26.4,74,81,0,0,248
324060,24/08/23 06:00,635.221,8,MANTOVA CAMPO CANOA,26,26.4,76,80,0,0,45
324060,24/08/23 07:00,635.221,8,MANTOVA CAMPO CANOA,24.6,26,79,84,0,0.1,68
324060,24/08/23 08:00,635.223,8,MANTOVA CAMPO CANOA,24.5,25.7,84,85,0,0.1,158
324060,24/08/23 09:00,635.295,8,MANTOVA CAMPO CANOA,25.7,27.8,77,86,0,0.4,315
324060,24/08/23 10:00,635.366,8,MANTOVA CAMPO CANOA,27.8,29.5,72,78,0,0.8,203
324060,24/08/23 11:00,635.389,8,MANTOVA CAMPO CANOA,29.4,30.8,66,73,0,2,180
324060,24/08/23 12:00,635.402,8,MANTOVA CAMPO CANOA,30.9,33.2,60,68,0,1.3,203
324060,24/08/23 13:00,635.436,8,MANTOVA CAMPO CANOA,32.1,35.8,53,63,0,2.1,180
324060,24/08/23 14:00,635.556,8,MANTOVA CAMPO CANOA,32.9,36.2,44,56,0,2.1,180
324060,24/08/23 15:00,635.696,8,MANTOVA CAMPO CANOA,33.3,37.7,41,54,0,2.4,180
324060,24/08/23 16:00,635.697,8,MANTOVA CAMPO CANOA,34.9,39.5,38,45,0,1.9,180
324060,24/08/23 17:00,635.697,8,MANTOVA CAMPO CANOA,36.4,39.3,37,49,0,1.9,180
324060,24/08/23 18:00,635.837,8,MANTOVA CAMPO CANOA,36.5,38.4,37,47,0,1.2,180
324060,24/08/23 19:00,635.86,8,MANTOVA CAMPO CANOA,36.5,40,37,50,0,0.3,113
324060,24/08/23 20:00,635.911,8,MANTOVA CAMPO CANOA,34.2,39.1,41,48,0,0.1,45
324060,24/08/23 21:00,635.925,8,MANTOVA CAMPO CANOA,31.8,35.5,47,61,0,0,45
324060,24/08/23 22:00,635.964,8,MANTOVA CAMPO CANOA,31.5,32.3,56,65,0,0.3,45
324060,24/08/23 23:00,635.976,8,MANTOVA CAMPO CANOA,30.2,31.5,64,66,0,0.2,45
324060,25/08/23 00:00,635.976,8,MANTOVA CAMPO CANOA,28.9,30.1,65,73,0,0.1,68
324060,25/08/23 01:00,635.982,8,MANTOVA CAMPO CANOA,28,28.9,73,76,0,0.1,45
324060,25/08/23 02:00,635.982,8,MANTOVA CAMPO CANOA,27.1,28,76,81,0,0,68
324060,25/08/23 03:00,635.982,8,MANTOVA CAMPO CANOA,26.5,27.1,78,82,0,0.1,68
324060,25/08/23 04:00,636,8,MANTOVA CAMPO CANOA,25.6,26.6,79,82,0,0,0
324060,25/08/23 05:00,636.025,8,MANTOVA CAMPO CANOA,25.3,25.8,77,83,0,0,23
324060,25/08/23 06:00,636.031,8,MANTOVA CAMPO CANOA,25.5,26,78,81,0,0.1,23
324060,25/08/23 07:00,636.035,8,MANTOVA CAMPO CANOA,25.2,26.4,79,85,0,0.8,203
324060,25/08/23 08:00,636.035,8,MANTOVA CAMPO CANOA,25.4,26,82,84,0,0.1,45
324060,25/08/23 09:00,636.059,8,MANTOVA CAMPO CANOA,26,27.6,76,83,0,0.2,338
324060,25/08/23 10:00,636.069,8,MANTOVA CAMPO CANOA,27.6,29.5,75,78,0,0.7,203
324060,25/08/23 11:00,636.093,8,MANTOVA CAMPO CANOA,29.5,33.7,57,75,0,0.5,45
324060,25/08/23 12:00,636.123,8,MANTOVA CAMPO CANOA,33.6,36.6,51,59,0,0.5,45
324060,25/08/23 13:00,636.279,8,MANTOVA CAMPO CANOA,33.8,37.2,47,58,0,1.2,203
324060,25/08/23 14:00,636.332,8,MANTOVA CAMPO CANOA,33.7,35.9,47,59,0,2.2,180
324060,25/08/23 15:00,636.358,8,MANTOVA CAMPO CANOA,33.6,36.8,42,53,0,2,180
324060,25/08/23 16:00,636.366,8,MANTOVA CAMPO CANOA,33.8,40,37,53,0,1.4,180
324060,25/08/23 17:00,636.379,8,MANTOVA CAMPO CANOA,38,40.9,35,40,0,1.2,180
324060,25/08/23 18:00,636.391,8,MANTOVA CAMPO CANOA,38.3,40.5,35,43,0,0.6,90
324060,25/08/23 19:00,636.683,8,MANTOVA CAMPO CANOA,38.3,40.4,35,41,0,0.7,113
324060,25/08/23 20:00,636.703,8,MANTOVA CAMPO CANOA,34.9,38.5,40,47,0,0.2,45
324060,25/08/23 21:00,636.733,8,MANTOVA CAMPO CANOA,32.7,37.2,47,59,0,1,45
324060,25/08/23 22:00,636.74,8,MANTOVA CAMPO CANOA,31.1,32.7,59,76,0,0.3,90
324060,25/08/23 23:00,636.74,8,MANTOVA CAMPO CANOA,29.7,31.1,76,80,0,0.2,45
324060,26/08/23 00:00,636.74,8,MANTOVA CAMPO CANOA,29,29.8,78,81,0,0.1,45
324060,26/08/23 01:00,636.749,8,MANTOVA CAMPO CANOA,28.8,29.1,70,79,0,0.1,45
324060,29/08/23 02:00,639.287,8,MANTOVA CAMPO CANOA,18.1,18.6,94,95,0,2.8,270
324060,29/08/23 03:00,639.289,8,MANTOVA CAMPO CANOA,17.8,18.2,94,95,0,3.1,270
324060,29/08/23 04:00,639.289,8,MANTOVA CAMPO CANOA,17.5,18.1,94,95,0,3.4,270
324060,29/08/23 05:00,639.298,8,MANTOVA CAMPO CANOA,17.5,18.2,94,96,0,3.7,293
324060,29/08/23 06:00,639.314,8,MANTOVA CAMPO CANOA,17.1,18.1,93,97,0.2,2.9,293
324060,29/08/23 07:00,639.316,8,MANTOVA CAMPO CANOA,16.9,17.5,97,98,0,3.5,293
324060,29/08/23 08:00,639.317,8,MANTOVA CAMPO CANOA,17,17.6,98,98,0,2.8,293
324060,29/08/23 09:00,639.349,8,MANTOVA CAMPO CANOA,17.5,18.5,94,98,0,2.1,293
324060,29/08/23 10:00,639.373,8,MANTOVA CAMPO CANOA,18.5,20.4,78,94,0,2.7,293
324060,29/08/23 11:00,639.419,8,MANTOVA CAMPO CANOA,19.9,20.4,78,88,0,1.5,270
324060,29/08/23 12:00,639.467,8,MANTOVA CAMPO CANOA,20,21.4,74,84,0,1,45
324060,29/08/23 13:00,639.508,8,MANTOVA CAMPO CANOA,21.3,24.1,65,77,0,1.2,45
324060,29/08/23 14:00,639.549,8,MANTOVA CAMPO CANOA,22.9,23.8,63,67,0,1.1,45
324060,29/08/23 15:00,639.573,8,MANTOVA CAMPO CANOA,22.5,23.8,62,68,0,1.1,338
324060,29/08/23 16:00,639.752,8,MANTOVA CAMPO CANOA,22.7,23.6,63,69,0,2.1,315
324060,29/08/23 17:00,639.752,8,MANTOVA CAMPO CANOA,22.3,22.8,62,67,0,1.1,315
324060,29/08/23 18:00,639.752,8,MANTOVA CAMPO CANOA,21.3,22.6,65,81,0,2.2,293
324060,29/08/23 19:00,639.856,8,MANTOVA CAMPO CANOA,20,21.4,78,89,0,0.9,248
324060,29/08/23 20:00,639.947,8,MANTOVA CAMPO CANOA,19.9,20.4,79,89,0,1.3,270
324060,29/08/23 21:00,639.95,8,MANTOVA CAMPO CANOA,20.2,20.5,78,83,0,1.7,270
324060,29/08/23 22:00,639.95,8,MANTOVA CAMPO CANOA,20,20.4,81,84,0,2.1,270
324060,29/08/23 23:00,640.003,8,MANTOVA CAMPO CANOA,19.6,20.2,82,87,0,2.1,293
324060,30/08/23 00:00,640.006,8,MANTOVA CAMPO CANOA,19.5,19.8,82,87,0,2.3,293
324060,30/08/23 01:00,640.006,8,MANTOVA CAMPO CANOA,19.2,19.6,80,84,0,1.8,293
324060,01/09/23 02:00,641.175,8,MANTOVA CAMPO CANOA,19.4,21.6,74,87,0,0.4,45
324060,01/09/23 03:00,641.175,8,MANTOVA CAMPO CANOA,18.7,19.5,87,91,0,0.2,45
324060,01/09/23 04:00,641.175,8,MANTOVA CAMPO CANOA,18.3,18.9,91,92,0,0.3,45
324060,01/09/23 05:00,641.175,8,MANTOVA CAMPO CANOA,18.1,18.5,92,93,0,0.2,113
324060,01/09/23 06:00,641.197,8,MANTOVA CAMPO CANOA,17.8,18.2,93,94,0,0,23
324060,01/09/23 07:00,641.229,8,MANTOVA CAMPO CANOA,17.7,18.2,94,95,0,0,68
324060,01/09/23 08:00,641.23,8,MANTOVA CAMPO CANOA,17.7,18.7,93,95,0,0.3,45
324060,01/09/23 09:00,641.23,8,MANTOVA CAMPO CANOA,18.7,20.5,87,93,0,0.9,135
324060,01/09/23 10:00,641.23,8,MANTOVA CAMPO CANOA,20.5,22.9,79,88,0,1,135
324060,01/09/23 11:00,641.23,8,MANTOVA CAMPO CANOA,22.6,24.3,74,81,0,1.3,180
324060,01/09/23 12:00,641.233,8,MANTOVA CAMPO CANOA,23.2,25.1,72,77,0,1.1,203
324060,01/09/23 13:00,641.401,8,MANTOVA CAMPO CANOA,25.1,27.1,61,72,0,1,225
324060,01/09/23 14:00,641.412,8,MANTOVA CAMPO CANOA,27,28.4,55,62,0,0.9,293
324060,01/09/23 15:00,641.412,8,MANTOVA CAMPO CANOA,27.5,28.5,50,58,0,1.3,315
324060,01/09/23 16:00,641.504,8,MANTOVA CAMPO CANOA,28.4,30.5,48,56,0,1.1,315
324060,01/09/23 17:00,641.523,8,MANTOVA CAMPO CANOA,29.9,32.2,45,50,0,0.7,315
324060,01/09/23 18:00,641.523,8,MANTOVA CAMPO CANOA,29.1,31.5,46,51,0,0.9,315
324060,01/09/23 19:00,641.548,8,MANTOVA CAMPO CANOA,28.1,30.4,47,60,0,0.6,293
324060,01/09/23 20:00,641.555,8,MANTOVA CAMPO CANOA,26,28.1,54,60,0,0.3,135
324060,01/09/23 21:00,641.561,8,MANTOVA CAMPO CANOA,24,25.8,60,67,0,0.2,135
324060,01/09/23 22:00,641.572,8,MANTOVA CAMPO CANOA,23.5,24.9,62,73,0,0.1,45
324060,01/09/23 23:00,641.6,8,MANTOVA CAMPO CANOA,22.3,23.4,74,78,0,0.1,45
324060,02/09/23 00:00,641.604,8,MANTOVA CAMPO CANOA,21.8,22.3,76,80,0,0.1,45
324060,02/09/23 01:00,641.606,8,MANTOVA CAMPO CANOA,20.7,22.1,77,83,0,0.1,45
324060,09/09/23 02:00,646.986,8,MANTOVA CAMPO CANOA,19.7,20.5,78,80,0,0,90
324060,09/09/23 03:00,646.986,8,MANTOVA CAMPO CANOA,19.5,20,79,84,0,0.1,90
324060,09/09/23 04:00,646.986,8,MANTOVA CAMPO CANOA,19.6,20.3,78,82,0,0.1,45
324060,09/09/23 05:00,646.986,8,MANTOVA CAMPO CANOA,19.8,20.2,81,87,0,0.7,0
324060,09/09/23 06:00,646.986,8,MANTOVA CAMPO CANOA,19.7,20.3,86,89,0,1,338
324060,09/09/23 07:00,646.986,8,MANTOVA CAMPO CANOA,19.1,20.2,87,90,0,1,338
324060,09/09/23 08:00,647.045,8,MANTOVA CAMPO CANOA,19.3,20.4,85,87,0,0.7,338
324060,09/09/23 09:00,647.061,8,MANTOVA CAMPO CANOA,20.4,21.5,77,84,0,1.2,315
324060,09/09/23 10:00,647.106,8,MANTOVA CAMPO CANOA,21.3,23.6,76,80,0,1.3,315
324060,09/09/23 11:00,647.151,8,MANTOVA CAMPO CANOA,23.6,26.1,60,77,0,1.4,315
324060,09/09/23 12:00,647.209,8,MANTOVA CAMPO CANOA,26.1,28.8,52,64,0,1,203
324060,09/09/23 13:00,647.392,8,MANTOVA CAMPO CANOA,27.6,28.7,52,58,0,1.4,203
324060,09/09/23 14:00,647.468,8,MANTOVA CAMPO CANOA,26.7,31.3,45,56,0,1.3,180
324060,09/09/23 15:00,647.471,8,MANTOVA CAMPO CANOA,29.4,31.6,45,50,0,1.7,180
324060,09/09/23 16:00,647.475,8,MANTOVA CAMPO CANOA,29.8,33.8,42,48,0,1.2,225
324060,09/09/23 17:00,647.512,8,MANTOVA CAMPO CANOA,30.6,35.7,38,48,0,0.9,180
324060,09/09/23 18:00,647.534,8,MANTOVA CAMPO CANOA,32.1,35.8,35,44,0,0.8,180
324060,09/09/23 19:00,647.547,8,MANTOVA CAMPO CANOA,30.6,33.6,40,48,0,0.5,113
324060,09/09/23 20:00,647.555,8,MANTOVA CAMPO CANOA,27.8,33.8,43,55,0,0.1,0
324060,09/09/23 21:00,647.566,8,MANTOVA CAMPO CANOA,25.6,27.8,53,62,0,0,0
324060,09/09/23 22:00,647.731,8,MANTOVA CAMPO CANOA,24.3,25.7,54,69,0,0.3,338
324060,09/09/23 23:00,647.732,8,MANTOVA CAMPO CANOA,23.3,24.9,55,63,0,0.1,68
324060,10/09/23 00:00,647.744,8,MANTOVA CAMPO CANOA,21.2,23.2,61,74,0,0.1,45
324060,10/09/23 01:00,647.765,8,MANTOVA CAMPO CANOA,20.7,21.3,73,79,0,0,45
324060,10/09/23 02:00,647.765,8,MANTOVA CAMPO CANOA,20.6,21,75,78,0,0,45
324060,10/09/23 03:00,647.765,8,MANTOVA CAMPO CANOA,20.5,20.9,78,87,0,0,68
324060,10/09/23 04:00,647.765,8,MANTOVA CAMPO CANOA,20.1,20.6,86,88,0,0.5,0
324060,10/09/23 05:00,647.765,8,MANTOVA CAMPO CANOA,20,20.5,84,88,0,0.2,0
324060,10/09/23 06:00,647.765,8,MANTOVA CAMPO CANOA,19.4,20.1,83,89,0,0.3,68
324060,10/09/23 07:00,647.765,8,MANTOVA CAMPO CANOA,19.5,20,85,92,0,0.2,68
324060,10/09/23 08:00,647.807,8,MANTOVA CAMPO CANOA,19.8,20.4,89,91,0,0.4,0
324060,10/09/23 09:00,647.999,8,MANTOVA CAMPO CANOA,20.4,21.4,89,92,0,1.2,338
324060,10/09/23 10:00,648.036,8,MANTOVA CAMPO CANOA,21.4,24.1,76,89,0,0.8,180
324060,10/09/23 11:00,648.068,8,MANTOVA CAMPO CANOA,24.1,27.1,65,79,0,0.9,315
324060,10/09/23 12:00,648.229,8,MANTOVA CAMPO CANOA,27.1,28.9,53,67,0,0.6,270
324060,10/09/23 13:00,648.324,8,MANTOVA CAMPO CANOA,28.9,31.6,45,54,0,0.4,180
324060,10/09/23 14:00,648.345,8,MANTOVA CAMPO CANOA,29.1,32.5,41,49,0,1,270
324060,10/09/23 15:00,648.345,8,MANTOVA CAMPO CANOA,28.9,33.2,43,49,0,1.1,180
324060,10/09/23 16:00,648.345,8,MANTOVA CAMPO CANOA,30.4,35.3,42,49,0,0.9,203
324060,10/09/23 17:00,648.347,8,MANTOVA CAMPO CANOA,29.5,33.9,42,48,0,1.5,293
324060,10/09/23 18:00,648.354,8,MANTOVA CAMPO CANOA,28.5,33.6,43,49,0,1.6,270
324060,10/09/23 19:00,648.431,8,MANTOVA CAMPO CANOA,29.1,32.4,43,52,0,1.1,270
324060,10/09/23 20:00,648.444,8,MANTOVA CAMPO CANOA,28,30.3,51,59,0,0.7,0
324060,10/09/23 21:00,648.477,8,MANTOVA CAMPO CANOA,25.3,28,56,76,0,0.2,0
324060,10/09/23 22:00,648.675,8,MANTOVA CAMPO CANOA,24.9,25.6,63,74,0,0.1,45
324060,10/09/23 23:00,648.687,8,MANTOVA CAMPO CANOA,23.3,25.1,64,74,0,0.1,68
324060,11/09/23 00:00,648.694,8,MANTOVA CAMPO CANOA,22.5,23.7,71,83,0,0.5,338
324060,11/09/23 01:00,648.694,8,MANTOVA CAMPO CANOA,20.9,22.7,74,78,0,0.1,45
324060,11/09/23 02:00,648.694,8,MANTOVA CAMPO CANOA,20,21.2,75,82,0,0,23
324060,11/09/23 03:00,648.694,8,MANTOVA CAMPO CANOA,20.1,20.7,79,83,0,0,23
324060,11/09/23 04:00,648.699,8,MANTOVA CAMPO CANOA,20.2,20.7,80,89,0,0.3,0
324060,11/09/23 05:00,648.705,8,MANTOVA CAMPO CANOA,20,20.5,86,91,0,0.2,23
324060,11/09/23 06:00,648.705,8,MANTOVA CAMPO CANOA,19.8,20.2,91,93,0,0,23
324060,11/09/23 07:00,648.729,8,MANTOVA CAMPO CANOA,19.4,19.8,93,95,0,0,135
324060,11/09/23 08:00,648.729,8,MANTOVA CAMPO CANOA,19.3,19.9,86,96,0,0.5,135
324060,11/09/23 09:00,648.735,8,MANTOVA CAMPO CANOA,19.8,21.2,83,87,0,0.7,158
324060,11/09/23 10:00,648.757,8,MANTOVA CAMPO CANOA,21.2,24.2,77,85,0,0.8,315
324060,11/09/23 11:00,648.786,8,MANTOVA CAMPO CANOA,24.3,26.1,68,77,0,1.1,180
324060,11/09/23 12:00,648.803,8,MANTOVA CAMPO CANOA,26,30.6,56,69,0,1,180
324060,11/09/23 13:00,648.823,8,MANTOVA CAMPO CANOA,29.5,30.8,56,60,0,0.8,293
324060,11/09/23 14:00,649.01,8,MANTOVA CAMPO CANOA,30.5,33.3,51,60,0,0.9,293
324060,11/09/23 15:00,649.025,8,MANTOVA CAMPO CANOA,29,34.1,44,55,0,1.2,270
324060,11/09/23 16:00,649.025,8,MANTOVA CAMPO CANOA,32,35.8,39,47,0,1,293
324060,11/09/23 17:00,649.025,8,MANTOVA CAMPO CANOA,30.8,36.3,37,46,0,0.8,315
324060,11/09/23 18:00,649.033,8,MANTOVA CAMPO CANOA,32,35.7,35,43,0,0.7,248
324060,11/09/23 19:00,649.05,8,MANTOVA CAMPO CANOA,30.8,34.3,39,47,0,0.2,0
324060,11/09/23 20:00,649.055,8,MANTOVA CAMPO CANOA,27.4,32,44,64,0,0,68
324060,11/09/23 21:00,649.265,8,MANTOVA CAMPO CANOA,25.4,27.3,58,74,0,0,68
324060,11/09/23 22:00,649.307,8,MANTOVA CAMPO CANOA,24.2,25.4,63,69,0,0.1,68
324060,11/09/23 23:00,649.326,8,MANTOVA CAMPO CANOA,24.3,25.2,62,67,0,0.3,68
324060,12/09/23 00:00,649.326,8,MANTOVA CAMPO CANOA,22,24.8,64,75,0,0.2,23
324060,12/09/23 01:00,649.326,8,MANTOVA CAMPO CANOA,20.9,22,74,80,0,0.1,68
324060,12/09/23 02:00,649.326,8,MANTOVA CAMPO CANOA,20.4,20.9,80,83,0,0,68
324060,12/09/23 03:00,649.326,8,MANTOVA CAMPO CANOA,19.6,20.4,81,85,0,0,68
324060,12/09/23 04:00,649.342,8,MANTOVA CAMPO CANOA,19,19.8,83,86,0,0,113
324060,12/09/23 05:00,649.362,8,MANTOVA CAMPO CANOA,18.5,19.1,85,87,0,0,113
324060,12/09/23 06:00,649.362,8,MANTOVA CAMPO CANOA,18.5,19.2,84,88,0,0,113
324060,12/09/23 07:00,649.417,8,MANTOVA CAMPO CANOA,19.2,19.5,82,85,0,0.1,90
324060,12/09/23 08:00,649.532,8,MANTOVA CAMPO CANOA,19.3,19.7,81,83,0,0,90
324060,12/09/23 09:00,649.684,8,MANTOVA CAMPO CANOA,19.6,22.3,76,83,0,0.2,90
324060,12/09/23 10:00,649.685,8,MANTOVA CAMPO CANOA,22.4,23.4,73,78,0,0.6,113
324060,12/09/23 11:00,649.685,8,MANTOVA CAMPO CANOA,23.1,25.3,70,79,0,1.1,203
324060,12/09/23 12:00,649.685,8,MANTOVA CAMPO CANOA,25.4,27.1,66,70,0,1.3,203
324060,12/09/23 13:00,649.7,8,MANTOVA CAMPO CANOA,27.1,29.1,58,66,0,1.1,180
324060,12/09/23 14:00,649.747,8,MANTOVA CAMPO CANOA,29.1,31.4,52,58,0,0.9,180
324060,12/09/23 15:00,649.747,8,MANTOVA CAMPO CANOA,31,33.1,48,55,0,0.9,180
324060,12/09/23 16:00,649.755,8,MANTOVA CAMPO CANOA,31.5,36.8,42,49,0,0.5,180
324060,12/09/23 17:00,649.768,8,MANTOVA CAMPO CANOA,32.4,36,41,45,0,0.6,203
324060,12/09/23 18:00,649.88,8,MANTOVA CAMPO CANOA,32.9,35.3,42,51,0,0.4,203
324060,12/09/23 19:00,650.043,8,MANTOVA CAMPO CANOA,29.9,35.9,45,61,0,0.1,225
324060,12/09/23 20:00,650.045,8,MANTOVA CAMPO CANOA,28.5,31.3,51,62,0,0.1,90
324060,12/09/23 21:00,650.054,8,MANTOVA CAMPO CANOA,26.9,28.5,56,64,0,0,90
324060,12/09/23 22:00,650.054,8,MANTOVA CAMPO CANOA,26.1,26.9,62,66,0,0.3,90
324060,12/09/23 23:00,650.054,8,MANTOVA CAMPO CANOA,24.9,26.7,62,69,0,0.9,45
324060,13/09/23 00:00,650.055,8,MANTOVA CAMPO CANOA,23.3,24.8,70,79,0,0.2,45
324060,13/09/23 01:00,650.056,8,MANTOVA CAMPO CANOA,23,23.2,79,81,0,0.2,45
324060,13/09/23 02:00,650.056,8,MANTOVA CAMPO CANOA,22.9,23.2,80,82,0,0.1,45
324060,13/09/23 03:00,650.056,8,MANTOVA CAMPO CANOA,22.5,23.1,82,84,0,0.1,45
324060,13/09/23 04:00,650.082,8,MANTOVA CAMPO CANOA,21.4,22.6,84,88,0,0,45
324060,13/09/23 05:00,650.098,8,MANTOVA CAMPO CANOA,21.1,21.5,88,90,0,0.1,45
324060,13/09/23 06:00,650.111,8,MANTOVA CAMPO CANOA,20.9,21.3,89,92,0,0.1,68
324060,13/09/23 07:00,650.15,8,MANTOVA CAMPO CANOA,20.7,21,91,93,0,0.1,90
324060,13/09/23 08:00,650.186,8,MANTOVA CAMPO CANOA,21,21.7,90,93,0,0.5,135
324060,13/09/23 09:00,650.186,8,MANTOVA CAMPO CANOA,21.5,21.8,90,92,0,0.1,135
324060,13/09/23 10:00,650.191,8,MANTOVA CAMPO CANOA,21.7,22.2,91,92,0,0.8,113
324060,13/09/23 11:00,650.225,8,MANTOVA CAMPO CANOA,22,23.9,87,92,0,0.1,23
324060,13/09/23 12:00,650.251,8,MANTOVA CAMPO CANOA,23.8,24.7,84,87,0,0.2,45
324060,13/09/23 13:00,650.406,8,MANTOVA CAMPO CANOA,24.7,26.1,81,86,0,1.3,180
324060,13/09/23 14:00,650.452,8,MANTOVA CAMPO CANOA,25.3,29.2,59,83,0,1.2,180
324060,13/09/23 15:00,650.457,8,MANTOVA CAMPO CANOA,29.4,31.7,51,60,0,0.9,315
324060,13/09/23 16:00,650.457,8,MANTOVA CAMPO CANOA,28.6,31.1,52,57,0,1.9,315
324060,13/09/23 17:00,650.485,8,MANTOVA CAMPO CANOA,28.7,30,52,57,0,1.8,293
324060,13/09/23 18:00,650.49,8,MANTOVA CAMPO CANOA,28.3,29.8,53,61,0,0.7,338
324060,13/09/23 19:00,650.52,8,MANTOVA CAMPO CANOA,27.3,28.4,57,68,0,0,0
324060,13/09/23 20:00,650.52,8,MANTOVA CAMPO CANOA,26,27.4,62,70,0,0,113
324060,13/09/23 21:00,650.729,8,MANTOVA CAMPO CANOA,25.3,26.1,65,75,0,0,113
324060,13/09/23 22:00,650.786,8,MANTOVA CAMPO CANOA,18.7,25.6,71,97,0.4,2.2,45
324060,13/09/23 23:00,650.786,8,MANTOVA CAMPO CANOA,19.7,22.3,88,97,0.2,2.1,293
324060,14/09/23 00:00,650.801,8,MANTOVA CAMPO CANOA,21.1,21.9,87,93,0,2.4,293
324060,14/09/23 01:00,650.815,8,MANTOVA CAMPO CANOA,21.5,21.9,88,90,0.2,1.5,270
324060,14/09/23 02:00,650.815,8,MANTOVA CAMPO CANOA,21.5,21.8,88,91,0,1.8,270
324060,14/09/23 03:00,650.815,8,MANTOVA CAMPO CANOA,21.2,21.7,89,91,0,1.8,270
324060,14/09/23 04:00,650.815,8,MANTOVA CAMPO CANOA,20.7,21.3,90,93,0,2,225
324060,14/09/23 05:00,650.815,8,MANTOVA CAMPO CANOA,20.5,20.8,92,93,0,2.2,270
324060,14/09/23 06:00,650.815,8,MANTOVA CAMPO CANOA,20,20.8,92,94,0,2,225
324060,14/09/23 07:00,650.894,8,MANTOVA CAMPO CANOA,19.7,20.2,94,95,0,2.2,293
324060,14/09/23 08:00,650.913,8,MANTOVA CAMPO CANOA,19.6,20.3,93,95,0,1.8,270
324060,14/09/23 09:00,650.917,8,MANTOVA CAMPO CANOA,20.2,20.6,92,93,0,1.7,225
324060,14/09/23 10:00,650.951,8,MANTOVA CAMPO CANOA,20.5,22.6,89,92,0,2,293
324060,14/09/23 11:00,650.989,8,MANTOVA CAMPO CANOA,22.7,25,79,89,0,2.1,315
324060,14/09/23 12:00,651.09,8,MANTOVA CAMPO CANOA,25,26.3,74,79,0,1.6,315
324060,14/09/23 13:00,651.201,8,MANTOVA CAMPO CANOA,25.8,27.6,67,76,0,1.4,293
324060,14/09/23 14:00,651.246,8,MANTOVA CAMPO CANOA,26.9,28.7,62,71,0,2,315
324060,14/09/23 15:00,651.256,8,MANTOVA CAMPO CANOA,27.6,31.1,56,63,0,1,0
324060,14/09/23 16:00,651.275,8,MANTOVA CAMPO CANOA,28.2,31.9,58,64,0,0.8,0
324060,14/09/23 17:00,651.305,8,MANTOVA CAMPO CANOA,28.6,31.2,58,62,0,0.6,23
324060,14/09/23 18:00,651.305,8,MANTOVA CAMPO CANOA,30.2,32.4,55,59,0,0.4,23
324060,14/09/23 19:00,651.416,8,MANTOVA CAMPO CANOA,27.8,30.5,59,67,0,0.6,23
324060,14/09/23 20:00,651.433,8,MANTOVA CAMPO CANOA,25.3,27.7,66,75,0,0.1,158
324060,14/09/23 21:00,651.448,8,MANTOVA CAMPO CANOA,24.5,25.3,74,78,0,0.3,23
324060,14/09/23 22:00,651.448,8,MANTOVA CAMPO CANOA,24.1,24.6,76,80,0,0.7,135
324060,14/09/23 23:00,651.462,8,MANTOVA CAMPO CANOA,23.3,24.4,76,80,0,0.5,90
324060,15/09/23 00:00,651.462,8,MANTOVA CAMPO CANOA,22.5,23.4,80,88,0,0.3,45
324060,15/09/23 01:00,651.462,8,MANTOVA CAMPO CANOA,22,22.5,86,90,0,0.6,45
324060,16/09/23 02:00,652.32,8,MANTOVA CAMPO CANOA,19.5,20,88,89,0,0.2,68
324060,16/09/23 03:00,652.32,8,MANTOVA CAMPO CANOA,18.9,19.7,87,90,0,0,45
324060,16/09/23 04:00,652.32,8,MANTOVA CAMPO CANOA,18.6,19,87,89,0,0,45
324060,16/09/23 05:00,652.32,8,MANTOVA CAMPO CANOA,18.5,18.7,89,90,0,0.1,45
324060,16/09/23 06:00,652.334,8,MANTOVA CAMPO CANOA,18.1,18.7,89,91,0,0,45
324060,16/09/23 07:00,652.356,8,MANTOVA CAMPO CANOA,17.6,18.2,90,91,0,0.1,68
324060,16/09/23 08:00,652.386,8,MANTOVA CAMPO CANOA,17.5,18.5,91,92,0,0,68
